Palta,frutas,190,1.9,19.5,1.8
Papaya,frutas,38,0.5,0.1,8.8
Pera,frutas,55,0.7,0.4,12.1
Pera orejón,frutas,262,2.3,0.4,62.2
"Pera, enlatada (fruta y almíbar)",frutas,72,0.2,0.1,17.6
"Pera, enlatada light (fruta y almí bar)",frutas,26,0.2,0.0,6.2
Pomelo,frutas,22,0.5,0.1,4.8
Puré de frutas envasado (alimento infantil),frutas,39,0.2,0.2,9.1
Sandía,frutas,32,0.5,0.2,7.2
Uva,frutas,73,0.7,0.2,17.2
Uva pasa,frutas,315,3.3,0.3,74.8
